Serial,RAhour,RAminutes,RAseconds,RA,DECsign,DECdegrees,DECminutes,DECseconds,DEC,Vmag,PropermotionRA,PropermotionDEC
4507,11,41,01.2,11.683666666666667,-,83,06,00,-83.1, 6.33,-0.071,+0.015
4508,11,43,27.2,11.724222222222222,-,37,11,25,-37.19027777777778, 5.98,-0.015,-0.024
4509,11,42,55.4,11.715388888888889,-,79,18,23,-79.30638888888889, 6.39,+0.132,-0.008
4510,11,43,55.1,11.731972222222222,-,06,40,38,-6.677222222222222, 6.07,+0.059,-0.040
4511,11,43,31.2,11.725333333333333,-,62,29,22,-62.489444444444445, 5.03,-0.008,+0.003
4512,11,44,13.2,11.736999999999998,+,25,13,06,25.218333333333334, 6.02,-0.014,+0.012
4513,11,43,52.9,11.731361111111111,-,62,52,42,-62.87833333333333, 6.10,+0.017,-0.015
4514,11,44,45.8,11.746055555555555,-,18,21,03,-18.350833333333334, 4.73,+0.031,-0.030
4515,11,45,17.1,11.75475,+,08,15,30,8.258333333333333, 4.85,+0.061,-0.018
4516,11,45,12.6,11.7535,-,49,04,11,-49.069722222222225, 6.26,-0.031,+0.014
4517,11,45,51.6,11.764333333333333,+,06,31,46,6.529444444444445, 4.03,-0.018,-0.184
4518,11,46,03.0,11.7675,+,47,46,46,47.779444444444444, 3.71,-0.137,+0.030
4519,11,45,43.9,11.762194444444445,-,45,41,24,-45.69, 5.29,-0.047,+0.009
4520,11,45,36.4,11.760111111111112,-,66,43,43,-66.7286111111111, 3.64,-0.103,+0.037
4521,11,46,55.6,11.782111111111112,+,55,37,42,55.62833333333333, 5.27,+0.014,-0.030
4522,11,46,30.8,11.775222222222222,-,61,10,42,-61.178333333333335, 4.11,-0.027,-0.015
4523,11,46,31.1,11.775305555555557,-,40,30,02,-40.50055555555556, 4.91,-1.531,+0.401
4524,11,47,07.0,11.785277777777777,-,35,54,25,-35.90694444444444, 6.17,+0.034,-0.037
4525,11,47,15.7,11.787694444444444,-,30,17,13,-30.286944444444444, 6.48,-0.276,-0.240
4526,11,47,19.1,11.788638888888888,-,57,41,47,-57.69638888888889, 5.41,-0.025,+0.017
4527,11,47,59.1,11.79975,+,20,13,08,20.218888888888888, 4.53,-0.149,-0.003
4528,11,47,54.9,11.798583333333333,+,08,14,45,8.245833333333334, 5.32,-0.057,+0.012
4529,11,48,23.5,11.806527777777779,-,10,18,48,-10.313333333333333, 6.26,-0.099,-0.115
4530,11,48,14.3,11.803972222222223,-,66,48,53,-66.81472222222222, 4.72,+0.013,-0.015
4531,11,48,38.7,11.81075,+,14,17,03,14.284166666666668, 5.88,-0.107,+0.007
4532,11,48,45.1,11.81252777777778,-,26,44,59,-26.74972222222222, 5.11,-0.032,-0.010
4533,11,49,01.2,11.817,-,00,19,07,-0.3186111111111111, 6.15,-0.217,+0.009
4534,11,49,03.6,11.817666666666666,+,14,34,19,14.571944444444444, 2.14,-0.497,-0.114
4535,11,49,14.9,11.820805555555555,+,16,14,34,16.24277777777778, 6.04,+0.054,-0.061
4536,11,49,41.7,11.82825,+,34,55,54,34.931666666666665, 5.70,-0.115,+0.006
4537,11,49,41.1,11.828083333333334,-,63,47,18,-63.788333333333334, 4.32,-0.021,+0.006
4538,11,49,56.6,11.83238888888889,-,70,13,33,-70.22583333333333, 4.97,-0.009,+0.001
4539,11,50,19.5,11.838750000000001,-,15,51,50,-15.863888888888889, 6.13,-0.013,+0.009
4540,11,50,41.7,11.844916666666668,+,01,45,53,1.7647222222222223, 3.61,+0.743,-0.271
4541,11,50,27.2,11.84088888888889,-,62,38,58,-62.64944444444444, 5.70,-0.012,-0.002
4542,11,50,37.1,11.84363888888889,-,27,16,40,-27.27777777777778, 6.48,-0.087,+0.010
4543,11,50,55.3,11.848694444444446,+,12,16,44,12.278888888888888, 6.35,-0.137,+0.023
4544,11,51,02.2,11.85061111111111,-,05,20,00,-5.333333333333333, 5.64,+0.003, 0.000
4545,11,51,09.4,11.852611111111111,+,33,22,30,33.375, 6.27,-0.021,+0.019
4546,11,51,08.7,11.852416666666667,-,45,10,25,-45.173611111111114, 4.46,-0.070,-0.010
4547,11,51,21.9,11.856083333333332,-,12,11,16,-12.187777777777777, 6.35,-0.238,+0.048
4548,11,51,41.6,11.861555555555555,-,30,50,06,-30.835, 5.85,-0.010,-0.295
4549,11,51,51.2,11.864222222222223,-,65,12,22,-65.20611111111111, 4.90,-0.039,-0.010
4550,11,52,58.8,11.883000000000001,+,37,43,07,37.71861111111111, 6.45,+4.003,-5.813
4551,11,52,10.1,11.869472222222223,-,56,59,16,-56.98777777777778, 5.57,-0.119,+0.033
4552,11,52,54.6,11.881833333333335,-,33,54,29,-33.908055555555556, 4.28,-0.050,+0.005
4553,11,53,26.8,11.890777777777778,-,35,04,00,-35.06666666666667, 6.17,-0.079,-0.028
4554,11,53,49.8,11.897166666666665,+,53,41,41,53.694722222222225, 2.44,+0.095,+0.012
4555,11,53,50.3,11.897305555555555,+,00,33,07,0.5519444444444445, 6.30,-0.039,-0.007
4556,11,54,11.5,11.903194444444445,-,57,24,36,-57.41, 6.06,-0.014,+0.005
4557,11,54,25.8,11.907166666666667,-,37,44,56,-37.74888888888889, 6.46,-0.309,+0.060
4558,11,54,42.5,11.911805555555556,-,25,42,50,-25.71388888888889, 5.30,+0.048,+0.081
4559,11,55,03.1,11.917527777777778,+,08,26,38,8.443888888888889, 5.58,-0.031,+0.016
4560,11,55,05.7,11.918249999999999,+,46,28,37,46.47694444444444, 6.54,+0.001,+0.008
4561,11,55,11.2,11.919777777777778,+,46,28,11,46.469722222222224, 7.03,-0.009,+0.006
4562,11,55,14.1,11.920583333333333,+,36,45,23,36.756388888888885, 6.49,-0.054,-0.050
4563,11,54,59.8,11.916611111111111,-,63,16,44,-63.278888888888886, 5.91,-0.026,+0.011
4564,11,55,40.5,11.927916666666667,+,15,38,48,15.646666666666667, 5.53,+0.009,+0.002
4565,11,55,40.1,11.927805555555555,-,28,28,37,-28.476944444444445, 5.93,+0.004,-0.026
4566,11,55,58.4,11.932888888888888,+,56,35,55,56.59861111111111, 5.84,+0.010, 0.000
4567,11,56,00.9,11.933583333333333,-,17,09,03,-17.150833333333335, 5.18,-0.051,-0.006
4568,11,55,54.7,11.931861111111111,-,39,41,21,-39.689166666666665, 6.13,+0.048,-0.008
4569,11,56,53.2,11.94811111111111,+,61,32,57,61.549166666666665, 6.22,-0.031,-0.040
4570,11,56,43.9,11.945527777777778,-,47,04,21,-47.0725, 6.26,-0.126,+0.016
4571,11,57,03.7,11.951027777777776,-,33,18,55,-33.31527777777778, 6.21,-0.055,+0.003
4572,11,57,14.6,11.954055555555556,+,40,20,37,40.34361111111111, 6.62,-0.160,-0.062
4573,11,57,40.1,11.961138888888888,-,62,26,56,-62.44888888888889, 5.57,-0.022,-0.006
4574,11,58,07.2,11.968666666666667,+,32,16,26,32.27388888888889, 6.42,-0.109,-0.060
4575,11,58,20.6,11.972388888888888,+,61,27,53,61.46472222222222, 6.76,+0.042, 0.000
4576,11,58,15.2,11.970888888888888,-,56,19,02,-56.31722222222222, 5.44,-0.021,+0.006
4577,11,58,20.3,11.972305555555556,-,40,56,50,-40.94722222222222, 6.79,-0.057,+0.021
4578,11,58,47.7,11.979916666666666,-,64,20,21,-64.33916666666667, 5.61,-0.001,+0.012
4579,11,58,54.4,11.981777777777777,-,25,54,32,-25.90888888888889, 6.43,-0.027,-0.019
4580,11,59,03.4,11.984277777777777,+,00,31,50,0.5305555555555556, 6.17,-0.061,+0.027
4581,11,59,17.6,11.988222222222221,+,33,10,03,33.1675, 5.96,+0.004,+0.003
4582,11,59,10.9,11.98636111111111,-,51,41,48,-51.696666666666665, 6.05,-0.012,-0.003
4583,11,59,37.3,11.993694444444444,-,78,13,19,-78.22194444444445, 4.91,-0.057,-0.002
4584,11,59,57.2,11.99922222222222,+,34,02,06,34.035, 6.50,-0.064,+0.042
4585,11,59,56.9,11.999138888888888,+,03,39,19,3.655277777777778, 5.37,-0.017,-0.006
4586,12,00,18.6,12.005166666666666,+,80,51,11,80.85305555555556, 6.17,-0.068,-0.038
4587,12,00,44.5,12.012361111111112,-,10,26,46,-10.446111111111112, 5.55,+0.126,-0.476
4588,12,00,42.5,12.011805555555556,-,21,50,14,-21.837222222222223, 6.28,+0.028,+0.006
4589,12,00,52.4,12.014555555555555,+,06,36,51,6.614166666666667, 4.66,+0.001,-0.030
4590,12,00,51.2,12.014222222222223,-,19,39,32,-19.65888888888889, 5.26,-0.021,+0.013
4591,12,01,01.8,12.017166666666668,-,01,46,05,-1.7680555555555557, 6.31,-0.015,-0.070
4592,12,01,29.0,12.024722222222223,-,57,30,13,-57.50361111111111, 6.16,-0.073,-0.015
4593,12,01,39.5,12.02763888888889,+,36,02,31,36.04194444444445, 5.59,-0.091,-0.081
4594,12,02,06.8,12.035222222222222,+,43,02,44,43.04555555555555, 5.21,-0.326,+0.070
4595,12,02,20.1,12.038916666666667,-,85,37,54,-85.63166666666666, 6.05,-0.065,+0.001
4596,12,02,28.6,12.041277777777777,-,71,29,20,-71.4888888888889, 6.42,-0.064,+0.018
4597,12,02,37.7,12.043805555555556,-,69,11,32,-69.19222222222223, 5.89,-0.039,-0.007
4598,12,02,51.6,12.047666666666666,-,07,41,01,-7.683611111111111, 6.22,-0.036,+0.020
4599,12,03,01.5,12.050416666666667,-,63,18,46,-63.312777777777775, 4.33,-0.150,+0.008
4600,12,03,39.6,12.061,-,42,26,03,-42.43416666666667, 5.15,+0.331,-0.114
4601,12,03,44.3,12.062305555555556,-,74,12,50,-74.21388888888889, 6.44,-0.027,+0.007
4602,12,04,16.6,12.071277777777777,+,21,27,33,21.45916666666667, 5.87,+0.036,-0.004
4603,12,04,19.2,12.072,-,63,09,56,-63.16555555555556, 4.72,-0.020,+0.008
4604,12,04,38.7,12.077416666666666,-,68,19,45,-68.32916666666667, 5.35,-0.054,-0.012
4605,12,04,46.5,12.079583333333334,-,76,31,09,-76.51916666666666, 5.04,-0.082,+0.048
4606,12,04,28.1,12.074472222222221,+,85,35,14,85.58722222222222, 6.27,-0.056,+0.092
4607,12,04,57.1,12.082527777777777,-,60,58,09,-60.969166666666666, 5.96,-0.038,-0.032
4608,12,05,12.5,12.086805555555555,+,08,43,59,8.733055555555556, 4.12,-0.220,+0.046
4609,12,05,15.1,12.087527777777778,+,76,54,21,76.90583333333333, 5.80,+0.147,-0.091
4610,12,05,39.7,12.094361111111112,+,62,55,59,62.933055555555555, 6.13,-0.050,-0.075
4611,12,05,53.2,12.098111111111113,-,65,32,50,-65.54722222222222, 6.33,-0.031,-0.012
4612,12,05,56.7,12.099083333333335,-,35,41,38,-35.693888888888885, 6.23,-0.031,-0.002
4613,12,05,59.8,12.099944444444445,-,03,07,54,-3.131666666666667, 6.37,-0.028,-0.019
4614,12,06,19.8,12.1055,-,68,39,03,-68.65083333333334, 6.23,-0.014,+0.020
4615,12,06,23.1,12.106416666666666,-,65,42,33,-65.70916666666666, 6.06,-0.049,+0.002
4616,12,06,52.9,12.114694444444444,-,64,36,49,-64.61361111111111, 4.15,+0.033,-0.037
4617,12,07,49.8,12.1305,-,75,22,01,-75.36694444444444, 5.18,-0.098,+0.019
4618,12,08,05.2,12.134777777777778,-,50,39,41,-50.66138888888889, 4.47,-0.035,-0.010
4619,12,08,04.8,12.134666666666666,-,50,45,48,-50.763333333333335, 6.37,-0.037,+0.002
4620,12,08,14.7,12.137416666666667,-,48,41,34,-48.69277777777778, 5.34,-0.025,-0.017
4621,12,08,21.5,12.139305555555556,-,50,43,21,-50.7225, 2.60,-0.034,-0.008
4622,12,08,24.6,12.140166666666666,-,60,50,50,-60.84722222222222, 6.22,-0.013,+0.003
4623,12,08,24.8,12.140222222222222,-,24,43,44,-24.72888888888889, 4.02,+0.086,-0.040
4624,12,08,53.8,12.148277777777777,-,44,19,34,-44.32611111111111, 5.75,-0.046,-0.049
4625,12,08,54.5,12.148472222222221,-,41,13,53,-41.23138888888889, 5.48,-0.024,-0.006
4626,12,09,41.3,12.161472222222223,+,01,53,52,1.8977777777777778, 5.95,+0.043,-0.178
4627,12,09,47.3,12.16313888888889,+,74,39,41,74.6613888888889, 6.35,+0.001,+0.006
4628,12,10,02.5,12.167361111111111,-,34,42,18,-34.705, 6.17,-0.052,-0.018
4629,12,10,03.4,12.16761111111111,+,05,48,25,5.8069444444444445, 5.72,-0.158,+0.016
4630,12,10,07.5,12.16875,-,22,37,11,-22.619722222222222, 3.00,-0.071,+0.014
4631,12,10,33.8,12.176055555555555,-,37,52,13,-37.87027777777778, 6.06,+0.047,-0.035
4632,12,10,31.6,12.175444444444445,+,16,48,33,16.809166666666666, 6.39,-0.017,+0.001
4633,12,10,46.1,12.179472222222222,+,27,16,53,27.281388888888888, 6.01,-0.009,-0.014
4634,12,11,04.9,12.184694444444444,-,61,16,39,-61.2775, 6.08,-0.134,-0.018
4635,12,11,03.9,12.184416666666667,-,23,36,09,-23.6025, 5.46,-0.063,-0.016
4636,12,11,02.9,12.184138888888889,-,45,25,22,-45.422777777777775, 6.61,-0.018,+0.009
4637,12,11,31.4,12.192055555555555,-,51,21,34,-51.35944444444444, 6.23,-0.208,-0.067
4638,12,11,39.1,12.194194444444445,-,52,22,07,-52.368611111111115, 3.96,-0.035,-0.016
4639,12,11,00.0,12.183333333333334,+,81,42,36,81.71, 6.00,-0.029,+0.007
4640,12,11,51.2,12.197555555555557,+,25,52,13,25.870277777777776, 5.66,-0.038,-0.031
4641,12,11,44.9,12.195805555555555,+,57,03,16,57.05444444444444, 6.43,+0.007,-0.013
4642,12,12,01.2,12.200333333333333,+,28,32,10,28.53611111111111, 6.49,+0.097,-0.071
4643,12,12,09.3,12.202583333333333,+,20,32,31,20.541944444444443, 5.57,-0.020,-0.019
4644,12,12,22.0,12.20611111111111,-,62,57,03,-62.950833333333335, 5.92,-0.007,+0.002
4645,12,12,46.8,12.213,-,70,09,07,-70.15194444444444, 6.17,-0.022,-0.009
4646,12,12,11.9,12.203305555555556,+,77,36,59,77.61638888888889, 5.14,+0.010,+0.022
4647,12,13,13.0,12.220277777777778,-,34,07,32,-34.12555555555556, 6.5 ,-0.030,-0.006
4648,12,13,25.3,12.223694444444444,-,38,55,45,-38.92916666666667, 5.76,-0.003,-0.006
4649,12,13,55.7,12.232138888888889,-,78,34,25,-78.5736111111111, 6.35,-0.033,-0.003
4650,12,13,25.9,12.22386111111111,+,10,15,44,10.262222222222222, 5.85,-0.091,-0.010
4651,12,13,36.7,12.226861111111111,-,33,47,34,-33.79277777777778, 6.33,-0.006,-0.011
4652,12,14,02.6,12.234055555555555,-,45,43,26,-45.72388888888889, 5.31,-0.042,+0.007
4653,12,14,16.8,12.238,-,64,24,31,-64.40861111111111, 6.22,-0.013,+0.004
4654,12,14,43.4,12.245388888888888,+,53,26,05,53.43472222222222, 6.16,-0.019,-0.015
4655,12,14,59.6,12.249888888888888,-,20,50,39,-20.844166666666666, 5.83,+0.001,+0.004
4656,12,15,08.7,12.252416666666667,-,58,44,56,-58.74888888888889, 2.80,-0.041,-0.009
4657,12,15,10.6,12.252944444444445,-,10,18,45,-10.3125, 6.11,+0.034,-1.017
4658,12,15,30.5,12.258472222222222,-,41,54,47,-41.91305555555556, 6.26,-0.331,-0.175
4659,12,15,08.5,12.252361111111112,+,70,12,00,70.2, 5.71,-0.023,-0.026
4660,12,15,25.6,12.257111111111112,+,57,01,57,57.0325, 3.31,+0.104,+0.009
4661,12,15,47.0,12.263055555555555,-,23,21,13,-23.35361111111111, 6.54,+0.039,-0.030
4662,12,15,48.4,12.263444444444444,-,17,32,31,-17.541944444444443, 2.59,-0.161,+0.023
4663,12,16,00.2,12.266722222222223,+,14,53,56,14.898888888888889, 5.10,-0.080,-0.034
4664,12,16,23.5,12.273194444444446,-,72,36,53,-72.61472222222223, 6.22,-0.053,-0.026
4665,12,15,41.4,12.2615,+,72,33,03,72.55083333333333, 6.29,-0.014,-0.035
4666,12,16,07.6,12.268777777777778,+,40,39,37,40.66027777777778, 5.66,+0.017,-0.032
4667,12,16,20.5,12.272361111111111,+,23,56,43,23.94527777777778, 4.95,-0.027,-0.007
4668,12,16,30.1,12.275027777777778,+,33,03,41,33.06138888888889, 5.00,-0.053,-0.111
4669,12,17,06.0,12.285,-,65,41,34,-65.69277777777778, 6.06,-0.057,-0.001
4670,12,17,03.3,12.28425,-,16,41,37,-16.69361111111111, 6.05,-0.048,+0.003
4671,12,17,34.1,12.292805555555555,-,67,57,39,-67.96083333333333, 4.11,-0.244,-0.025
4672,12,17,29.5,12.291527777777778,+,53,11,28,53.19111111111111, 5.81,+0.034,-0.046
4673,12,17,30.5,12.291805555555555,+,28,56,14,28.93722222222222, 5.70,-0.042,+0.037
4674,12,18,20.7,12.305750000000002,-,79,18,44,-79.31222222222222, 4.26,-0.048,+0.017
4675,12,17,47.3,12.296472222222222,-,36,05,38,-36.09388888888889, 6.15,-0.037,-0.006
4676,12,17,44.3,12.295638888888888,+,15,08,39,15.144166666666667, 6.34,+0.044,-0.063
4677,12,18,09.1,12.302527777777778,-,03,57,16,-3.9544444444444444, 6.99,-0.017,+0.016
4678,12,18,09.6,12.302666666666667,-,03,56,55,-3.948611111111111, 6.54,-0.013,+0.024
4679,12,18,26.1,12.307250000000002,-,64,00,11,-64.00305555555556, 4.04,-0.050,-0.010
4680,12,18,31.6,12.30877777777778,+,30,14,57,30.249166666666667, 6.23,+0.077,-0.116
4681,12,18,40.3,12.311194444444444,-,00,47,14,-0.7872222222222223, 5.90,+0.029,-0.016
4682,12,18,59.7,12.316583333333334,-,55,08,35,-55.143055555555556, 5.00,-0.076,-0.014
4683,12,16,51.4,12.280944444444446,+,86,26,10,86.43611111111112, 6.33,+0.210,-0.003
4684,12,19,02.1,12.31725,+,26,00,28,26.00777777777778, 6.48,-0.004,-0.022
4685,12,19,19.1,12.321972222222222,+,23,02,05,23.03472222222222, 6.27,-0.022,-0.012
4686,12,15,20.3,12.255638888888889,+,87,42,00,87.7, 6.28,-0.028,+0.054
4687,12,18,49.9,12.313861111111112,+,75,09,38,75.16055555555556, 5.38,-0.040,+0.002
4688,12,19,29.6,12.32488888888889,+,28,09,25,28.156944444444445, 6.33,-0.197,-0.129
4689,12,19,54.4,12.331777777777777,-,00,40,01,-0.6669444444444445, 3.89,-0.063,-0.018
4690,12,19,48.7,12.330194444444444,+,48,59,03,48.98416666666667, 5.29,-0.012,+0.007
4691,12,20,10.7,12.336305555555557,-,22,10,32,-22.175555555555555, 5.97,-0.109,-0.025
4692,12,20,28.0,12.341111111111111,-,65,50,34,-65.84277777777778, 6.21,-0.056,-0.015
4693,12,20,19.7,12.338805555555556,+,26,37,10,26.619444444444444, 5.54,-0.065,-0.107
4694,12,20,17.7,12.33825,+,26,00,07,26.001944444444444, 6.15,-0.145,+0.019
4695,12,20,21.0,12.339166666666667,+,03,18,45,3.3125, 4.96,-0.292,-0.065
4696,12,20,33.7,12.342694444444446,-,22,12,57,-22.215833333333332, 5.21,-0.095,-0.028
4697,12,20,43.0,12.345277777777778,+,17,47,34,17.79277777777778, 4.74,-0.111,+0.092
4698,12,20,41.3,12.344805555555556,+,27,03,17,27.05472222222222, 7.13,-0.001,-0.114
4699,12,20,55.7,12.348805555555556,-,13,33,56,-13.565555555555555, 5.14,-0.006,+0.014
4700,12,21,21.6,12.356,-,60,24,04,-60.40111111111111, 3.59,-0.175,+0.087
4701,12,20,50.8,12.347444444444445,+,57,51,50,57.86388888888889, 5.55,+0.041,-0.073
4702,12,21,57.5,12.365972222222222,-,56,22,29,-56.374722222222225, 5.92,-0.008,-0.012
4703,12,22,07.3,12.368694444444445,-,67,31,19,-67.52194444444444, 5.15,-0.031,-0.003
4704,12,22,11.9,12.369972222222223,-,68,18,27,-68.3075, 5.74,-0.016,-0.057
4705,12,22,10.8,12.369666666666667,+,24,46,26,24.773888888888887, 6.19,-0.062,-0.008
4706,12,22,49.3,12.380361111111112,-,57,40,34,-57.67611111111111, 5.39,-0.046,-0.013
4707,12,22,30.3,12.375083333333334,+,25,50,46,25.84611111111111, 4.81,-0.011,-0.009
4708,12,22,32.0,12.375555555555556,+,05,18,20,5.305555555555555, 6.40,-0.166,-0.053
4709,12,25,37.5,12.427083333333332,-,86,09,02,-86.15055555555556, 6.33,-0.017,-0.001
4710,12,23,13.8,12.387166666666666,-,67,37,54,-67.63166666666666, 6.36,-0.759,+0.254
4711,12,23,21.6,12.389333333333333,-,24,50,26,-24.840555555555554, 5.68,-0.019,-0.010
4712,12,23,35.4,12.393166666666666,-,35,24,46,-35.41277777777778, 5.32,-0.036,-0.003
4713,12,23,36.9,12.393583333333332,-,39,18,11,-39.30305555555555, 6.40,-0.009,-0.016
4714,12,23,44.9,12.395805555555555,-,38,54,40,-38.91111111111111, 5.79,-0.036, 0.000
4715,12,23,47.0,12.396388888888888,+,42,32,34,42.54277777777778, 6.06,-0.078,+0.015
4716,12,24,01.5,12.400416666666667,+,51,33,44,51.562222222222225, 4.80,+0.014,+0.013
4717,12,24,18.5,12.405138888888889,+,26,05,55,26.09861111111111, 5.18,-0.016,-0.011
4718,12,24,44.7,12.412416666666667,-,41,23,03,-41.384166666666665, 6.25,-0.064,-0.071
4719,12,24,26.7,12.407416666666666,+,25,34,58,25.58277777777778, 6.42,-0.014,-0.004
4720,12,25,17.3,12.421472222222222,-,65,46,14,-65.77055555555556, 6.30,-0.080,-0.121
4721,12,25,08.5,12.419027777777778,-,42,30,52,-42.51444444444444, 6.11,-0.130,-0.022
4722,12,25,11.7,12.419916666666666,-,11,36,37,-11.610277777777778, 5.95,-0.065,-0.023
4723,12,25,18.4,12.421777777777777,-,27,44,57,-27.749166666666667, 6.09,+0.005,-0.001
4724,12,25,21.8,12.422722222222221,-,35,11,11,-35.18638888888889, 5.73,-0.034,-0.006
4725,12,25,15.1,12.42086111111111,+,23,55,34,23.926111111111112, 6.03,+0.058,-0.038
4726,12,25,03.2,12.417555555555555,+,56,46,39,56.7775, 5.81,-0.014,-0.018
4727,12,25,06.4,12.418444444444443,+,63,48,10,63.80277777777778, 6.32,-0.015,+0.002
4728,12,25,50.9,12.430805555555555,+,39,01,07,39.01861111111111, 5.02,-0.078,-0.032
4729,12,26,30.9,12.441916666666668,-,63,07,21,-63.1225, 4.86,-0.040,-0.025
4730,12,26,35.9,12.443305555555556,-,63,05,57,-63.09916666666667, 1.33,-0.036,-0.012
4731,12,26,36.5,12.443472222222223,-,63,05,58,-63.099444444444444, 1.73,-0.034,-0.007
4732,12,26,31.6,12.442111111111112,-,51,27,03,-51.450833333333335, 4.82,-0.044,-0.017
4733,12,26,24.1,12.440027777777779,+,27,16,06,27.268333333333334, 4.95,-0.013,-0.008
4734,12,26,48.2,12.446722222222222,-,48,54,48,-48.913333333333334, 6.26,-0.633,-0.082
4735,12,26,51.7,12.447694444444444,-,32,49,48,-32.83, 5.55,-0.005,-0.027
4736,12,27,24.6,12.456833333333332,-,63,47,21,-63.78916666666667, 6.00,-0.035,-0.018
4737,12,26,56.3,12.448972222222222,+,28,16,06,28.268333333333334, 4.36,-0.083,-0.080
4738,12,26,59.3,12.449805555555557,+,26,49,32,26.825555555555557, 5.00,-0.006,-0.011
4739,12,27,28.7,12.457972222222221,-,58,59,31,-58.99194444444444, 5.50,-0.031,+0.005
4740,12,26,24.2,12.440055555555556,+,71,55,47,71.92972222222222, 6.24,-0.153,-0.023
4741,12,27,42.1,12.461694444444444,+,08,36,37,8.610277777777778, 6.37,+0.018,-0.010
4742,12,27,49.4,12.463722222222222,-,16,37,55,-16.631944444444443, 6.35,-0.018,+0.003
4743,12,28,02.4,12.467333333333334,-,50,13,50,-50.230555555555554, 3.91,-0.030,-0.015
4744,12,28,18.9,12.471916666666667,-,64,20,29,-64.34138888888889, 6.04,-0.068,-0.027
4745,12,27,35.1,12.45975,+,55,42,46,55.71277777777778, 5.70,-0.021,-0.012
4746,12,27,51.6,12.464333333333332,-,04,36,55,-4.615277777777778, 6.22,-0.086,+0.006
4747,12,28,25.5,12.47375,-,61,47,43,-61.79527777777778, 6.22,-0.034,-0.014
4748,12,28,22.5,12.472916666666666,-,39,02,29,-39.04138888888889, 5.44,-0.023,-0.017
4749,12,28,33.4,12.475944444444444,-,56,24,28,-56.40777777777778, 6.15,-0.240,-0.220
4750,12,28,38.1,12.47725,+,26,13,36,26.226666666666667, 6.54,-0.020,-0.014
4751,12,28,44.6,12.479055555555556,+,25,53,57,25.899166666666666, 6.65,-0.018,-0.021
4752,12,28,54.7,12.481861111111112,+,25,54,46,25.912777777777777, 5.29,-0.025,-0.020
4753,12,29,26.9,12.490805555555555,+,24,06,32,24.108888888888888, 5.48,-0.031,-0.001
4754,12,29,53.9,12.498305555555556,-,56,31,29,-56.52472222222222, 5.80,-0.022,+0.019
4755,12,29,57.9,12.499416666666665,-,41,44,10,-41.736111111111114, 6.02,+0.008,-0.025
4756,12,29,43.2,12.495333333333333,+,20,53,46,20.89611111111111, 5.69,+0.024,-0.032
4757,12,29,51.9,12.49775,-,16,30,56,-16.515555555555554, 2.95,-0.210,-0.138
4758,12,30,04.8,12.501333333333333,-,13,23,35,-13.393055555555556, 6.35,-0.248,-0.041
4759,12,30,17.5,12.504861111111111,-,23,41,48,-23.696666666666665, 5.63,-0.020,-0.003
4760,12,29,57.3,12.49925,+,58,24,21,58.405833333333334, 5.35,-0.062,+0.091
4761,12,30,02.9,12.500805555555555,+,51,32,08,51.535555555555554, 6.21,-0.289,+0.024
4762,12,30,04.3,12.501194444444444,+,58,46,03,58.7675, 6.08,+0.031,-0.024
4763,12,31,09.9,12.519416666666668,-,57,06,48,-57.11333333333334, 1.63,+0.023,-0.262
4764,12,31,16.7,12.521305555555557,-,57,04,52,-57.08111111111111, 6.42,+0.002, 0.000
4765,12,30,06.7,12.501861111111111,+,69,12,04,69.20111111111112, 4.95,-0.059,-0.052
4766,12,31,00.6,12.516833333333334,+,24,34,02,24.567222222222224, 5.46,-0.012,-0.009
